,id,full_name
2005,1628989,Kevin Huerter
2006,203962,Josh Huestis
2007,1630643,Jay Huff
2008,1572,Nate Huffman
2009,77076,Alfredrick Hughes
2010,77077,Eddie Hughes
2011,1630190,Elijah Hughes
2012,77078,Kim Hughes
2013,1716,Larry Hughes
2014,1965,Rick Hughes
2015,203133,Robbie Hummel
2016,77080,John Hummer
2017,2415,Ryan Humphrey
2018,1629353,Isaac Humphries
2019,77081,Jay Humphries
2020,2743,Kris Humphries
2021,77082,Rod Hundley
2022,1630624,Feron Hunt
2023,2599,Brandon Hunter
2024,77083,Cedric Hunter
2025,201805,Chris Hunter
2026,1629631,De'Andre Hunter
2027,77084,Les Hunter
2028,283,Lindsey Hunter
2029,201629,Othello Hunter
2030,1626154,RJ Hunter
2031,2212,Steven Hunter
2032,1626205,Vincent Hunter
2033,310,Bobby Hurley
2034,77086,Roy Hurley
2035,77087,Geoff Huston
2036,77088,Paul Huston
2037,77089,Mel Hutchins
2038,1628990,Chandler Hutchison
2039,77090,Joe Hutton
2040,77091,Greg Hyder
2041,1630538,Bones Hyland
2042,77092,Marc Iavaroni
2043,201586,Serge Ibaka
2044,2738,Andre Iguodala
2045,980,Zydrunas Ilgauskas
2046,101148,Mile Ilic
2047,101141,Ersan Ilyasova
2048,77093,Darrall Imhoff
2049,77094,Tom Ingelsby
2050,204060,Joe Ingles
2051,203996,Damien Inglis
2052,201281,Andre Ingram
2053,1627742,Brandon Ingram
2054,77095,Joel Ingram
2055,77096,Byron Irvin
2056,202681,Kyrie Irving
2057,1628371,Jonathan Isaac
2058,77097,Dan Issel
2059,77098,Mike Iuzzolino
2060,947,Allen Iverson
2061,1631093,Jaden Ivey
2062,2767,Royal Ivey
2063,1628411,Wes Iwundu
2064,101127,Jarrett Jack
2065,1628935,Aaron Jackson
2066,77099,Al Jackson
2067,1517,Bobby Jackson
2068,202132,Cedric Jackson
2069,201616,Darnell Jackson
2070,1627743,Demetrius Jackson
2071,1628402,Frank Jackson
2072,1641713,GG Jackson
2073,77101,Greg Jackson
2074,1630543,Isaiah Jackson
2075,1114,Jaren Jackson
2076,1983,Jermaine Jackson
2077,754,Jim Jackson
2078,1628367,Josh Jackson
2079,1628382,Justin Jackson
2080,77103,Lucious Jackson
2081,2739,Luke Jackson
2082,1531,Marc Jackson
2083,349,Mark Jackson
2084,77104,Michael Jackson
2085,77105,Myron Jackson
2086,77106,Phil Jackson
2087,203510,Pierre Jackson
2088,1631245,Quenton Jackson
2089,77107,Ralph Jackson
2090,1872,Randell Jackson
2091,202704,Reggie Jackson
2092,77109,Stanley Jackson
2093,1536,Stephen Jackson
2094,77100,Tony Jackson
2095,77110,Tracy Jackson
2096,77111,Wardell Jackson
2097,1641748,Andre Jackson Jr.
2098,1628991,Jaren Jackson Jr.
2099,1631218,Trayce Jackson-Davis
2100,77112,Winfred Jacobs
2101,2418,Casey Jacobsen
2102,1734,Sam Jacobson
2103,77114,Dave Jamerson
2104,77115,Aaron James
2105,203108,Bernard James
2106,202345,Damion James
2107,77116,Gene James
2108,1080,Henry James
2109,1744,Jerome James
2110,1629713,Justin James
2111,2544,LeBron James
2112,2229,Mike James
2113,1628455,Mike James
2114,1906,Tim James
2115,1712,Antawn Jamison
2116,1942,Harold Jamison
2117,77120,John Janisch
2118,77122,Howie Janotta
2119,1631170,Jaime Jaquez Jr.
2120,2060,Marko Jaric
2121,77123,Tony Jaros
2122,1630610,DeJon Jarreau
2123,101180,Sarunas Jasikevicius
2124,201605,Nathan Jawai
2125,77125,Buddy Jeannette
2126,77126,Abdul Jeelani
2127,2423,Chris Jefferies
2128,201785,Othyus Jeffers
2129,2744,Al Jefferson
2130,1628518,Amile Jefferson
2131,203928,Cory Jefferson
2132,200971,Dontell Jefferson
2133,2210,Richard Jefferson
2134,1629610,DaQuan Jeffries
2135,2407,Jared Jeffries
2136,202724,Charles Jenkins
2137,2798,Horace Jenkins
2138,203098,John Jenkins
2139,201943,Brandon Jennings
2140,24,Keith Jennings
2141,1137,Chris Jent
2142,77129,Les Jepsen
2143,201973,Jonas Jerebko
2144,1629660,Ty Jerome
2145,201998,Curtis Jerrells
2146,203511,Grant Jerrett
2147,200817,Pooh Jeter
2148,1630198,Isaiah Joe
2149,2639,Britton Johnsen
2150,200792,Alexander Johnson
2151,1628993,Alize Johnson
2152,101161,Amir Johnson
2153,77131,Andy Johnson
2154,1533,Anthony Johnson
2155,202356,Armon Johnson
2156,77132,Arnie Johnson
2157,422,Avery Johnson
2158,1629168,BJ Johnson
2159,1627744,Brice Johnson
2160,77130,Buck Johnson
2161,1629661,Cameron Johnson
2162,201291,Carldell Johnson
2163,77133,Charlie Johnson
2164,202419,Chris Johnson
2165,203187,Chris Johnson
2166,77135,Clay Johnson
2167,77136,Clemon Johnson
2168,1626177,Dakari Johnson
2169,683,Darryl Johnson
2170,77138,Dave Johnson
2171,77139,David Johnson
2172,1630525,David Johnson
2173,1746,DeMarco Johnson
2174,77141,Dennis Johnson
2175,2035,DerMarr Johnson
2176,698,Eddie Johnson
2177,77144,Eddie Johnson
2178,77145,Eric Johnson
2179,911,Ervin Johnson
2180,77146,Frank Johnson
2181,77147,George Johnson
2182,77148,George Johnson
2183,77149,George Johnson
2184,77150,Gus Johnson
2185,77151,Harold Johnson
2186,201274,Ivan Johnson
2187,202707,JaJuan Johnson
2188,1630552,Jalen Johnson
2189,201949,James Johnson
2190,2207,Joe Johnson
2191,77152,John Johnson
2192,77153,Kannard Johnson
2193,1629640,Keldon Johnson
2194,2256,Ken Johnson
2195,77154,Ken Johnson
2196,1630553,Keon Johnson
2197,134,Kevin Johnson
2198,1641749,Keyontae Johnson
2199,913,Larry Johnson
2200,77156,Larry Johnson
2201,77158,Lee Johnson
2202,2669,Linton Johnson
2203,77159,Lynbert Johnson
2204,77142,Magic Johnson
2205,77160,Marques Johnson
2206,77168,Mickey Johnson
2207,77161,Neil Johnson
2208,203910,Nick Johnson
2209,77162,Ollie Johnson
2210,204179,Omari Johnson
2211,203111,Orlando Johnson
2212,77163,Reggie Johnson
2213,77164,Rich Johnson
2214,77165,Ron Johnson
2215,1626169,Stanley Johnson
2216,77166,Steffond Johnson
2217,77134,Steve Johnson
2218,201234,Trey Johnson
2219,204020,Tyler Johnson
2220,77167,Vinnie Johnson
2221,202325,Wesley Johnson
2222,203130,Darius Johnson-Odom
2223,77170,Nate Johnston
2224,77169,Neil Johnston
2225,77171,Jim Johnstone
2226,203999,Nikola Jokic
2227,77172,Howie Jolliff
2228,2264,Alvin Jones
2229,77173,Anthony Jones
2230,77174,Askia Jones
2231,77180,Bill Jones
2232,77193,Bobby Jones
2233,200784,Bobby Jones
2234,77175,Caldwell Jones
2235,1630637,Carlik Jones
2236,279,Charles Jones
2237,77178,Charles Jones
2238,1869,Charles R. Jones
2239,1641732,Colby Jones
2240,2563,Dahntay Jones
2241,1627745,Damian Jones
2242,1800,Damon Jones
2243,203199,DeQuan Jones
2244,202346,Dominique Jones
2245,963,Dontae' Jones
2246,101204,Dwayne Jones
2247,77182,Dwight Jones
2248,77183,Earl Jones
2249,224,Eddie Jones
2250,77184,Edgar Jones
2251,2410,Fred Jones
2252,1630529,Herbert Jones
2253,77185,Jake Jones
2254,1627883,Jalen Jones
2255,2592,James Jones
2256,1629203,Jemerrio Jones
2257,77186,Jimmy Jones
2258,77187,Johnny Jones
2259,1908,Jumaine Jones
2260,77188,K.C. Jones
2261,1630539,Kai Jones
2262,203158,Kevin Jones
2263,77200,Larry Jones
2264,77189,Major Jones
2265,2891,Mark Jones
2266,90000,Mark Jones
2267,1630222,Mason Jones
2268,77195,Nick Jones
2269,77191,Ozell Jones
2270,461,Popeye Jones
2271,77192,Rich Jones
2272,77194,Robin Jones
2273,77196,Sam Jones
2274,2652,Shelton Jones
2275,200780,Solomon Jones
2276,77197,Steve Jones
2277,203093,Terrence Jones
2278,1630200,Tre Jones
2279,1626145,Tyus Jones
2280,77198,Wali Jones
2281,77199,Wallace Jones
2282,77201,Wil Jones
2283,77202,Willie Jones
2284,77203,Willie Jones
2285,203103,Perry Jones III
2286,1627884,Derrick Jones Jr.
2287,1817,Adonis Jordan
2288,201599,DeAndre Jordan
2289,77205,Eddie Jordan
2290,202366,Jerome Jordan
2291,893,Michael Jordan
2292,674,Reggie Jordan
2293,77208,Thomas Jordan
2294,77209,Walter Jordan
2295,77210,Phil Jordon
2296,77211,Johnny Jorgensen
2297,77212,Noble Jorgensen
2298,77213,Roger Jorgensen
2299,202709,Cory Joseph
2300,2123,Garth Joseph
2301,203126,Kris Joseph
2302,77214,Yvon Joseph
2303,1631107,Nikola Jovic
2304,77215,Jeff Judkins
2305,1630548,Johnny Juzang
2306,1629662,Mfiondu Kabengele
2307,77217,Edwin Kachan
2308,77218,George Kaftan
2309,77219,Ed Kalafat
2310,1630686,Georgios Kalaitzakis
2311,2549,Chris Kaman
2312,1626163,Frank Kaminsky
2313,77221,Ralph Kaplowitz
2314,2574,Jason Kapono
2315,77222,Tony Kappen
2316,203508,Sergey Karasev
2317,201207,Coby Karl
2318,77223,George Karl
2319,77225,Ed Kasid
2320,2435,Mario Kasun
2321,77226,Leo Katkaveck
2322,77227,Bob Kauffman
2323,201619,Sasha Kaun
2324,77228,Wilbert Kautz
2325,77229,Clarence Kea
2326,77230,Michael Kearns
2327,77231,Tommy Kearns
2328,228,Adam Keefe
2329,77233,Harold Keeling
2330,1631211,Trevor Keels
2331,77234,Ken Keller
2332,77235,Rich Kelley
2333,77236,Clark Kellogg
2334,77237,Gerard Kelly
2335,203527,Ryan Kelly
2336,77238,Tom Kelly
2337,77239,Greg Kelser
2338,77240,Ben Kelso
2339,431,Shawn Kemp
2340,1118,Tim Kempton
2341,77242,Frank Kendrick
2342,1628379,Luke Kennard
2343,202810,D.J. Kennedy
2344,77243,Eugene Kennedy
2345,77244,Joe Kennedy
2346,77245,William Kennedy
2347,77246,Larry Kenon
2348,77247,Bill Kenville
2349,1801,Jonathan Kerner
2350,77248,Johnny Kerr
2351,70,Steve Kerr
2352,77249,Jack Kerris
2353,760,Jerome Kersey
2354,77251,Alec Kessler
2355,1631117,Walker Kessler
2356,1930,Lari Ketner
2357,1630296,Braxton Key
2358,705,Randolph Keys
2359,2751,Viktor Khryapa
2360,467,Jason Kidd
2361,1629742,Stanton Kidd
2362,77254,Warren Kidd
2363,203077,Michael Kidd-Gilchrist
2364,77255,Irv Kiffin
2365,77256,Jack Kiley
2366,77257,Ernie Killum
2367,77258,Carl Kilpatrick
2368,203930,Sean Kilpatrick
2369,77259,Toby Kimball
2370,77260,Bo Kimble
2371,77261,Stan Kimbrough
2372,77262,Chad Kinch
2373,77263,Albert King
2374,77264,Bernard King
2375,12,Chris King
2376,77266,Dan King
2377,701,Frankie King
2378,77268,George King
2379,1628994,George King
2380,1562,Gerard King
2381,77270,Jim King
2382,728,Jimmy King
2383,1629663,Louis King
2384,77272,Maury King
2385,77273,Reggie King
2386,1101,Rich King
2387,351,Stacey King
2388,77276,Tom King
2389,77277,Bob Kinney
2390,200814,Tarence Kinsey
2391,1905,Andrei Kirilenko
2392,203945,Alex Kirk
2393,77278,Walt Kirk
2394,1630557,Corey Kispert
2395,77279,Doug Kistler
2396,77280,Curtis Kitchen
2397,1123,Greg Kite
2398,954,Kerry Kittles
2399,1628467,Maxi Kleber
2400,170,Joe Kleine
2401,101132,Linas Kleiza
2402,77283,Leo Klier
2403,77284,Herm Klotz
2404,77285,Duane Klueh
2405,77290,Billy Knight
2406,77287,Bob Knight
2407,2688,Brandin Knight
2408,202688,Brandon Knight
2409,1510,Brevin Knight
2410,1630233,Nathan Knight
2411,1861,Negele Knight
2412,77288,Ron Knight
2413,77289,Toby Knight
2414,969,Travis Knight
2415,77291,Lee Knorek
2416,77292,Dick Knostman
2417,77293,Rod Knowles
2418,1628995,Kevin Knox II
2419,77294,Bart Kofoed
2420,77295,Don Kojis
2421,1631132,Christian Koloko
2422,77296,Milo Komenich
2423,77297,Howard Komives
2424,402,Jon Koncak
2425,1629723,John Konchar
2426,77299,Bud Koper
2427,77300,Joe Kopicki
2428,1627788,Furkan Korkmaz
2429,77301,Frank Kornet
2430,1628436,Luke Kornet
2431,101117,Yaroslav Korolev
2432,2594,Kyle Korver
2433,77302,Len Kosmalski
2434,77303,Andy Kostecka
2435,77304,Harold Kottman
2436,201585,Kosta Koufos
2437,77305,Tom Kozelko
2438,77306,Arvid Kramer
2439,77307,Barry Kramer
2440,77308,Joel Kramer
2441,77309,Dan Kraus
2442,77310,Herb Krautblatt
2443,203139,Viacheslav Kravtsov
2444,77311,Jim Krebs
2445,1630249,Vit Krejci
2446,77312,Wayne Kreklow
2447,77313,Tom Kron
2448,77314,Tom Kropp
2449,2420,Nenad Krstic
2450,1474,Larry Krystkowiak
2451,77316,Steve Kuberski
2452,77317,Leo Kubiak
2453,77318,Bruce Kuczenski
2454,77319,Frank Kudelka
2455,77320,John Kuester
2456,77322,Ray Kuka
2457,389,Toni Kukoc
2458,1629083,Arnoldas Kulboka
2459,1630228,Jonathan Kuminga
2460,77323,Kevin Kunnert
2461,77324,Mitch Kupchak
2462,77325,Charles Kupec
2463,1629066,Rodions Kurucs
2464,201633,Rob Kurz
2465,2825,Ibrahim Kutluay
2466,1628398,Kyle Kuzma
2467,203136,Ognjen Kuzmic
2468,1627851,Mindaugas Kuzminskas
2469,77327,Fred LaCour
2470,1711,Raef LaFrentz
2471,77328,Tom LaGarde
2472,1631222,Jake LaRavia
2473,1601,Rusty LaRue
2474,77340,Rudy LaRusso
2475,203897,Zach LaVine
2476,1627746,Skal Labissiere
2477,77326,Sam Lacey
2478,363,Christian Laettner
2479,201802,Oliver Lafayette
2480,100263,Bill Laimbeer
2481,77329,Pete Lalich
2482,77330,Bo Lamar
2483,1630237,Anthony Lamb
2484,203117,Doron Lamb
2485,203087,Jeremy Lamb
2486,77331,John Lambert
2487,77332,Jeff Lamp
2488,2573,Maciej Lampe
2489,77333,Jim Lampley
2490,2253,Sean Lampley
2491,1629111,Jock Landale
2492,201171,Carl Landry
2493,202068,Marcus Landry
2494,77334,Mark Landsberger
2495,77335,Jerome Lane
2496,457,Andrew Lang
2497,226,Antonio Lang
2498,2591,James Lang
2499,1892,Trajan Langdon
2500,101247,Keith Langford
2501,1629641,Romeo Langford
2502,2061,Dan Langhi
2503,600005,Bob Lanier
2504,77338,Stu Lantz
2505,1627879,Nicolas Laprovittola
2506,77339,York Larese
2507,203499,Shane Larkin
2508,77341,John Laskowski
2509,201186,Stephane Lasme
2510,77342,Dave Lattin
2511,968,Priest Lauderdale
2512,77344,Rich Laurel
2513,77345,Walt Lautenbach
2514,203530,Joffrey Lauvergne
2515,77346,Tony Lavelli
2516,77347,Bob Lavoy
2517,201151,Acie Law
2518,1629724,Vic Law
2519,202371,Gani Lawal
2520,77348,Ed Lawrence
2521,1630639,A.J. Lawson
2522,1535,Jason Lawson
2523,201951,Ty Lawson
2524,1627774,Jake Layman
2525,77350,Dennis Layton
2526,1627747,Caris LeVert
2527,1628388,T.J. Leaf
2528,77351,Emanuel Leaks
2529,77352,Hal Lear
2530,77353,Allen Leavell
2531,77354,Jeff Lebo
2532,287,Eric Leckner
2533,1629665,Jalen Lecque
2534,203495,Ricky Ledo
2535,77356,Butch Lee
2536,77357,Clyde Lee
2537,201584,Courtney Lee
2538,1627814,Damion Lee
2539,101135,David Lee
2540,77358,Doug Lee
2541,77359,George Lee
2542,77360,Greg Lee
2543,77361,Keith Lee
2544,77362,Kurk Lee
2545,202723,Malcolm Lee
2546,77363,Rock Lee
2547,77364,Ron Lee
2548,77365,Russell Lee
2549,1630240,Saben Lee
2550,77366,Ed Leede
2551,77367,Hank Lefkowitz
2552,100,Tim Legler
2553,77369,George Lehmann
2554,1627215,Walt Lemon Jr.
2555,203458,Alex Len
2556,702,Voshon Lenard
2557,77371,Bob Leonard
2558,77370,Gary Leonard
2559,202695,Kawhi Leonard
2560,203086,Meyers Leonard
2561,77372,Jim Les
2562,202727,Travis Leslie
2563,77373,Ronnie Lester
2564,77374,Clifford Lett
2565,202720,Jon Leuer
2566,77375,Andrew Levane
2567,77376,Lafayette Lever
2568,77377,Cliff Levingston
2569,77385,Bobby Lewis
2570,736,Cedric Lewis
2571,77379,Fred Lewis
2572,77380,Freddie Lewis
2573,77381,Grady Lewis
2574,1631171,Justin Lewis
2575,729,Martin Lewis
2576,1641721,Maxwell Lewis
2577,1900,Quincy Lewis
2578,77383,Ralph Lewis
2579,1740,Rashard Lewis
2580,77384,Reggie Lewis
2581,1630575,Scottie Lewis
2582,1630184,Kira Lewis Jr.
2583,77386,Marcus Liberty
2584,77387,Todd Lichti
2585,1630604,E.J. Liddell
2586,202732,DeAndre Liggins
2587,77388,Bill Ligon
2588,203081,Damian Lillard
2589,202391,Jeremy Lin
2590,77389,Steve Lingenfelter
2591,175,Alton Lister
2592,1629642,Nassir Little
2593,1641726,Dereck Lively II
2594,1630587,Isaiah Livers
2595,1641753,Chris Livingston
2596,988,Randy Livingston
2597,2733,Shaun Livingston
2598,77392,Ron Livingstone
2599,1024,Horacio Llamas
2600,77394,Earl Lloyd
2601,77395,Lewis Lloyd
2602,77396,Scott Lloyd
2603,77397,Bob Lochmueller
2604,77398,Robert Lock
2605,77399,Darrell Lockhart
2606,1100,Ian Lockhart
2607,77401,Kevin Loder
2608,77402,Don Lofgran
2609,1629155,Zach Lofton
2610,1631254,Kenneth Lofton Jr.
2611,77403,Johnny Logan
2612,38,Brad Lohaus
2613,1609,Art Long
2614,3,Grant Long
2615,1381,John Long
2616,77406,Paul Long
2617,1627848,Shawn Long
2618,26,Luc Longley
2619,1626172,Kevon Looney
2620,201572,Brook Lopez
2621,1732,Felipe Lopez
2622,2221,Raul Lopez
2623,201577,Robin Lopez
2624,943,Ryan Lorthridge
2625,77409,Jim Loscutoff
2626,77410,Plummer Lott
2627,77411,Kevin Loughery
2628,1629712,Didi Louzada
2629,77412,Bob Love
2630,201567,Kevin Love
2631,77413,Stan Love
2632,77414,Clyde Lovellette
2633,77415,Sidney Lowe
2634,77416,Chuck Lowery
2635,200768,Kyle Lowry
2636,1628070,Jordan Loyd
2637,77417,Al Lucas
2638,77418,Jerry Lucas
2639,77419,John Lucas
2640,203564,Kalin Lucas
2641,77420,Maurice Lucas
2642,101249,John Lucas III
2643,77421,Ted Luckenbill
2644,1731,Tyronn Lue
2645,77422,Jim Luisi
2646,77423,Al Lujack
2647,77424,Phil Lumpkin
2648,77425,Ray Lumpp
2649,1630994,Gabriel Lundberg
2650,1641754,Seth Lundy
2651,1627789,Timothe Luwawu-Cabarrot
2652,1628399,Tyler Lydon
2653,1626168,Trey Lyles
2654,248,George Lynch
2655,77426,Kevin Lynch
2656,77427,Mike Lynn
2657,1627815,Sheldon Mac
2658,1928,Todd MacCulloch
2659,77430,Ronnie MacGilvray
2660,931,Don MacLean
2661,77428,Mike Macaluso
2662,77429,Ed Macauley
2663,203159,Scott Machado
2664,101178,Arvydas Macijauskas
2665,77432,Ollie Mack
2666,694,Sam Mack
2667,202714,Shelvin Mack
2668,1635,Malcolm Mackey
2669,77435,Rudy Macklin
2670,202731,Vernon Macklin
2671,77436,Johnny Macknowski
2672,1629133,Daryl Macon
2673,1855,Mark Macon
2674,1629122,J.P. Macura
2675,77438,Kyle Macy
2676,77439,Jack Maddox
2677,2432,Tito Maddox
2678,1666,Gerald Madkins
2679,2058,Mark Madsen
2680,77441,Norm Mager
2681,203705,Josh Magette
2682,1894,Corey Maggette
2683,77442,Dave Magley
2684,2048,Jamaal Magloire
2685,1630266,Will Magnay
2686,101133,Ian Mahinmi
2687,77443,John Mahnken
2688,77444,Francis Mahoney
2689,328,Rick Mahorn
2690,105,Dan Majerle
2691,200970,Renaldo Major
2692,1627748,Thon Maker
2693,77447,Lionel Malamed
2694,1630177,Theo Maledon
2695,117,Jeff Malone
2696,252,Karl Malone
2697,77449,Moses Malone
2698,1074,Matt Maloney
2699,77450,Steve Malovic
2700,1630572,Sandro Mamukelashvili
2701,77451,Ted Manakas
2702,77452,John Mandic
2703,1630211,Karim Mane
2704,77453,Frank Mangiapane
2705,986,Marcus Mann
2706,1629611,Terance Mann
2707,1630544,Tre Mann
2708,330,Danny Manning
2709,77454,Ed Manning
2710,316,Richard Manning
2711,1630185,Nico Mannion
2712,77456,Pace Mannion
2713,77457,Nick Mantis
2714,77459,Pete Maravich
2715,77458,Peter Maravich
2716,203906,Devyn Marble
2717,77460,Roy Marble
2718,950,Stephon Marbury
2719,36,Sarunas Marciulionis
2720,77462,Saul Mariaschin
2721,77463,Jack Marin
2722,1890,Shawn Marion
2723,1626246,Boban Marjanovic
2724,1628374,Lauri Markkanen
2725,200806,Damir Markota
2726,1752,Sean Marks
2727,77464,Harvey Marlatt
2728,77465,Eric Marsh
2729,77466,Jim Marsh
2730,681,Donny Marshall
2731,923,Donyell Marshall
2732,203088,Kendall Marshall
2733,1630230,Naji Marshall
2734,101185,Rawle Marshall
2735,77467,Tom Marshall
2736,77468,Vester Marshall
2737,77481,Bill Martin
2738,77478,Bob Martin
2739,77469,Brian Martin
2740,1628997,Caleb Martin
2741,201858,Cartier Martin
2742,1628998,Cody Martin
2743,733,Cuonzo Martin
2744,239,Darrick Martin
2745,77473,Don Martin
2746,77471,Donald Martin
2747,77472,Fernando Martin
2748,1626185,Jarell Martin
2749,77474,Jeff Martin
2750,1629725,Jeremiah Martin
2751,1630231,KJ Martin
2752,1629103,Kelan Martin
2753,2030,Kenyon Martin
2754,2755,Kevin Martin
2755,77475,Larue Martin
2756,77476,Mo Martin
2757,77477,Phil Martin
2758,77479,Ronald Martin
2759,77480,Slater Martin
2760,1631213,Tyrese Martin
2761,469,Jamal Mashburn
2762,77482,Al Masino
2763,193,Anthony Mason
2764,2046,Desmond Mason
2765,1628412,Frank Mason III
2766,2427,Roger Mason Jr.
2767,763,Tony Massenburg
2768,77483,Eddie Mast
2769,1628999,Yante Maten
2770,1629726,Garrison Mathews
2771,1628493,Mangok Mathiang
2772,1629751,Dakota Mathias
2773,1631097,Bennedict Mathurin
2774,77484,Wes Matthews
2775,202083,Wesley Matthews
2776,77485,Ariel Maughan
2777,77486,Marlon Maxey
2778,1630178,Tyrese Maxey
2779,101131,Jason Maxiell
2780,77487,Cedric Maxwell
2781,137,Vernon Maxwell
2782,77489,Don May
2783,77490,Scott May
2784,101118,Sean May
2785,195,Lee Mayberry
2786,77492,Clyde Mayes
2787,77493,Tharon Mayes
2788,77495,Bill Mayfield
2789,77494,Ken Mayfield
2790,201953,Eric Maynor
2791,201564,O.J. Mayo
2792,1630219,Skylar Mays
2793,77496,Travis Mays
2794,77497,Matt Mazza
2795,201601,Luc Mbah a Moute
2796,2788,DJ Mbenga
2797,77498,Bob McAdoo
2798,203949,James Michael McAdoo
2799,77499,Ken McBride
2800,1630540,Miles McBride
2801,1628769,Tahjere McCall
2802,203492,Ray McCallum
2803,737,Bob McCann
2804,77500,Brendan McCann
2805,77502,Mel McCants
2806,101119,Rashad McCants
2807,77503,Mike McCarron
2808,77504,Andre McCarter
2809,77505,Willie McCarter
2810,77506,Johnny McCarthy
2811,77507,Howie McCarty
2812,1820,Kelly McCarty
2813,962,Walter McCarty
2814,1043,Amal McCaskill
2815,1627775,Patrick McCaw
2816,77509,Dwayne McClain
2817,77510,Ted 'Hound Dog' McClain
2818,2082,Dan McClintock
2819,77512,Jack McCloskey
2820,45,George McCloud
2821,1630644,Mac McClung
2822,203468,CJ McCollum
2823,77513,John McConathy
2824,77514,Paul McConnell
2825,204456,T.J. McConnell
2826,77515,Keith McCord
2827,77516,Tim McCormick
2828,1741,Jelani McCoy
2829,77517,Paul McCracken
2830,200840,Chris McCray
2831,1622,Rodney McCray
2832,77518,Scooter McCray
2833,1628571,Erik McCree
2834,1626191,Chris McCullough
2835,77520,John McCullough
2836,723,Clint McDaniel
2837,1365,Xavier McDaniel
2838,1630183,Jaden McDaniels
2839,1629667,Jalen McDaniels
2840,77523,Jim McDaniels
2841,203909,KJ McDaniels
2842,203926,Doug McDermott
2843,1630253,Sean McDermott
2844,77524,Ben McDonald
2845,77525,Glenn McDonald
2846,1075,Michael McDonald
2847,77527,Hank McDowell
2848,686,Antonio McDyess
2849,77528,Jim McElroy
2850,200829,Ivan McFarlin
2851,77529,Mel McGaha
2852,203956,Mitch McGary
2853,201580,JaVale McGee
2854,77530,Mike McGee
2855,77531,Bill McGill
2856,77532,George McGinnis
2857,77533,Jon McGlocklin
2858,1631121,Bryce McGowens
2859,1503,Tracy McGrady
2860,77534,Gil McGregor
2861,1630787,Cameron McGriff
2862,203585,Rodney McGruder
2863,77536,Al McGuire
2864,77535,Allie McGuire
2865,77537,Dick McGuire
2866,201187,Dominic McGuire
2867,1450,Kevin McHale
2868,29,Jim McIlvaine
2869,976,Jeff McInnis
2870,77540,Kenny McIntosh
2871,77541,Kevin McKenna
2872,77542,Forrest McKenzie
2873,77543,Stan McKenzie
2874,365,Derrick McKey
2875,243,Aaron McKie
2876,77547,Billy McKinney
2877,77545,Carlton McKinney
2878,77546,Horace McKinney
2879,203590,Trey McKinney-Jones
2880,1628035,Alfonzo McKinnie
2881,1630605,JaQuori McLaughlin
2882,1629162,Jordan McLaughlin
2883,203463,Ben McLemore
2884,77548,Mccoy McLemore
2885,77549,George McLeod
2886,2693,Keith McLeod
2887,1728,Roshown McLeod
2888,77551,Jack McMahon
2889,203,Nate McMillan
2890,77553,Tom McMillen
2891,77554,Jim McMillian
2892,77555,Shellie McMillon
2893,77556,Mal McMullan
2894,77557,Chet McNabb
2895,77558,Mark McNamara
2896,77559,Joe McNamee
2897,202077,Jerel McNeal
2898,77560,Chris McNealy
2899,77562,Bob McNeill
2900,77561,Larry McNeill
2901,77563,Carl McNulty
2902,2101,Paul McPherson
2903,77565,Cozell McQueen
2904,203895,Jordan McRae
2905,77566,Thales McReynolds
2906,201177,Josh McRoberts
2907,77567,Eric McWilliams
2908,77568,George Mearns
2909,2098,Slava Medvedenko
2910,1577,Darnell Mee
2911,201975,Jodie Meeks
2912,77570,Cliff Meely
2913,77571,Scott Meents
2914,77572,Dick Mehen
2915,77573,Don Meineke
2916,77574,Carl Meinhold
2917,1626257,Salah Mejri
2918,203539,Gal Mekel
2919,77576,Bill Melchionni
2920,77575,Gary Melchionni
2921,1629740,Nicolo Melli
2922,203097,Fab Melo
2923,1629001,De'Anthony Melton
2924,77577,Ed Melvin
2925,77578,Dean Meminger
2926,77579,Chuck Mencel
2927,77580,John Mengelt
2928,77581,Ken Menke
2929,200822,Pops Mensah-Bonsu
2930,1500,Ron Mercer
2931,77582,Joe Meriweather
2932,77583,Porter Meriwether
2933,1630241,Sam Merrill
2934,77584,Tom Meschery
2935,1629002,Chimezie Metu
2936,684,Loren Meyer
2937,77586,Dave Meyers
2938,77587,Stan Miasek
2939,77588,Larry Micheaux
2940,203995,Vasilije Micic
2941,1626175,Jordan Mickey
2942,203114,Khris Middleton
2943,77589,Zigmund Mihalik
2944,2036,Chris Mihm
2945,1628450,Eric Mika
2946,77590,Ed Mikan
2947,600012,George Mikan
2948,77591,Larry Mikan
2949,77593,Vern Mikkelsen
2950,77594,Al Miksis
2951,101223,Aaron Miles
2952,101139,CJ Miles
2953,2032,Darius Miles
2954,77596,Eddie Miles
2955,1527,Marko Milic
2956,2545,Darko Milicic
2957,77598,Nat Militzok
2958,1889,Andre Miller
2959,292,Anthony Miller
2960,77605,Bill Miller
2961,77603,Bob Miller
2962,1802,Brad Miller
2963,1641706,Brandon Miller
2964,203121,Darius Miller
2965,77602,Dick Miller
2966,77599,Eddie Miller
2967,77600,Harry Miller
2968,77601,Jay Miller
2969,1641757,Jordan Miller
2970,1631159,Leonard Miller
2971,1626259,Malcolm Miller
2972,2034,Mike Miller
